,0,1,2,3,4,5
0,0.9932196,0.9964303,0.9878805,0.99611795,0.99557894,0.9990162
1,0.99456877,0.9971675,0.98940736,0.9970835,0.9962106,0.99905556
2,0.99463797,0.9972354,0.989471,0.9971032,0.99624664,0.99905556
3,0.9946841,0.9972645,0.98956645,0.99712294,0.9962805,0.99905556
4,0.9946956,0.99732274,0.98963004,0.99722147,0.9962895,0.99905556
5,0.9947187,0.99733245,0.9896619,0.99726087,0.9962985,0.9990687
6,0.99474174,0.99733245,0.9897255,0.9972806,0.9963053,0.9990687
7,0.9947648,0.9973518,0.9897891,0.9972806,0.99630755,0.9990687
8,0.9947879,0.9973518,0.9898209,0.9972806,0.9963121,0.9990687
9,0.99479944,0.99736154,0.9898527,0.9972806,0.9963188,0.9990687
10,0.99481094,0.99737126,0.98988456,0.99730027,0.9963188,0.9990687
11,0.9948225,0.9973906,0.98988456,0.99732,0.9963211,0.9990687
12,0.9948225,0.99740034,0.98988456,0.99733967,0.9963256,0.9990687
13,0.994834,0.99740034,0.98988456,0.99733967,0.9963301,0.9990687
14,0.9948455,0.99740034,0.98988456,0.9973594,0.9963346,0.9990687
15,0.9948571,0.99741006,0.98988456,0.9973791,0.99633914,0.9990687
16,0.9948571,0.99741006,0.98988456,0.9974185,0.9963436,0.9990687
17,0.9948686,0.99741006,0.98994815,0.9974185,0.9963436,0.9990687
18,0.9948686,0.99741006,0.98998,0.9974185,0.9963504,0.9990687
19,0.9948686,0.99741006,0.98998,0.9974382,0.9963504,0.9990687
20,0.99488014,0.99741006,0.98998,0.99747765,0.9963527,0.9990687
21,0.9949032,0.9974197,0.98998,0.99747765,0.99635494,0.9990687
22,0.9949032,0.9974197,0.98998,0.99747765,0.99635714,0.9990687
23,0.9949032,0.9974197,0.99001175,0.99747765,0.9963617,0.9990818
24,0.9949032,0.9974197,0.99001175,0.99747765,0.9963617,0.9990818
25,0.9949147,0.99742943,0.99001175,0.99747765,0.99636394,0.9990818
26,0.9949263,0.99742943,0.99001175,0.99747765,0.9963662,0.9990818
27,0.9949263,0.99742943,0.99001175,0.99747765,0.9963662,0.9990818
28,0.9949263,0.99742943,0.99001175,0.9974973,0.99637294,0.9990818
29,0.9949263,0.99742943,0.99001175,0.9974973,0.99637747,0.9990818
30,0.9949263,0.99742943,0.99001175,0.9974973,0.996382,0.9990818
31,0.9949263,0.99742943,0.99001175,0.9974973,0.996382,0.9990818
32,0.9949263,0.99742943,0.99001175,0.9974973,0.996382,0.9990818
33,0.9949378,0.99742943,0.9900754,0.9974973,0.9963842,0.9990818
34,0.9949378,0.99742943,0.9900754,0.9974973,0.99638647,0.9990818
35,0.99494934,0.99742943,0.9900754,0.9974973,0.99638647,0.9990818
36,0.99494934,0.99742943,0.9900754,0.9974973,0.99638647,0.9990818
37,0.99496084,0.99742943,0.9900754,0.9974973,0.99638647,0.9990818
38,0.99496084,0.99742943,0.9900754,0.9974973,0.99638647,0.9990818
39,0.9949839,0.99742943,0.9900754,0.9974973,0.99638647,0.9990818
40,0.9949839,0.99742943,0.9900754,0.9974973,0.99638647,0.9990818
41,0.9949839,0.99742943,0.9900754,0.9974973,0.99638647,0.9990818
42,0.9949955,0.99742943,0.9900754,0.9974973,0.99638873,0.9990818
43,0.9949955,0.99742943,0.9900754,0.9974973,0.99638873,0.9990818
44,0.9949955,0.99742943,0.9900754,0.99751705,0.99638873,0.9990818
45,0.9949955,0.99742943,0.9900754,0.99751705,0.996391,0.9990818
46,0.995007,0.99742943,0.9900754,0.9975368,0.99639326,0.9990818
47,0.995007,0.99742943,0.9901072,0.9975368,0.99639326,0.9990818
48,0.995007,0.99742943,0.9901072,0.9975368,0.9963955,0.9990818
49,0.995007,0.99742943,0.9901072,0.9975368,0.9963978,0.9990818
50,0.995007,0.99743915,0.9901072,0.9975368,0.9963978,0.9990818
51,0.995007,0.99743915,0.9901072,0.9975368,0.9963978,0.9990818
52,0.995007,0.99743915,0.9901072,0.9975368,0.9963978,0.9990818
53,0.995007,0.99743915,0.9901072,0.9975368,0.9964,0.9990818
54,0.995007,0.9974488,0.9901072,0.9975368,0.9964,0.9990818
55,0.995007,0.9974488,0.9901072,0.9975368,0.9964,0.9990818
56,0.995007,0.9974488,0.9901072,0.9975368,0.9964,0.9990818
57,0.9950185,0.9974488,0.9901072,0.9975368,0.9964,0.9990818
58,0.9950185,0.9974488,0.9901072,0.9975368,0.9964,0.9990818
59,0.9950185,0.9974488,0.990139,0.9975368,0.99640226,0.9990818
60,0.9950185,0.9974488,0.990139,0.9975368,0.99640226,0.9990818
61,0.9950185,0.9974488,0.990139,0.9975368,0.99640226,0.9990818
62,0.9950185,0.9974488,0.990139,0.9975368,0.99640226,0.9990818
63,0.9950185,0.9974488,0.990139,0.9975368,0.99640226,0.9990818
64,0.9950185,0.9974488,0.990139,0.99755645,0.99640226,0.9990818
65,0.9950185,0.9974488,0.990139,0.99755645,0.9964045,0.9990818
66,0.99503005,0.9974488,0.990139,0.99755645,0.9964045,0.9990818
67,0.99503005,0.9974488,0.990139,0.99755645,0.9964045,0.9990818
68,0.99504155,0.9974488,0.990139,0.99755645,0.9964045,0.9990818
69,0.9950531,0.9974488,0.99017084,0.99755645,0.9964045,0.9990818
70,0.9950646,0.9974488,0.99017084,0.99755645,0.9964045,0.9990818
71,0.9950646,0.9974488,0.99017084,0.99755645,0.9964045,0.9990818
72,0.9950646,0.99746823,0.99017084,0.99755645,0.9964068,0.9990818
73,0.9950646,0.99746823,0.99017084,0.99755645,0.99640906,0.9990818
74,0.9950646,0.99746823,0.99017084,0.99755645,0.99640906,0.9990818
75,0.9950646,0.99746823,0.99017084,0.99755645,0.99640906,0.9990818
76,0.9950646,0.99746823,0.99017084,0.99755645,0.9964113,0.9990818
77,0.9950646,0.99746823,0.9902026,0.99755645,0.9964113,0.9990818
78,0.9950646,0.99746823,0.99023443,0.99755645,0.9964135,0.9990818
79,0.9950762,0.99746823,0.99023443,0.99755645,0.9964135,0.9990818
80,0.9950762,0.99746823,0.99023443,0.99755645,0.9964135,0.9990818
81,0.9950762,0.99746823,0.99023443,0.99755645,0.9964135,0.9990818
82,0.9950762,0.99746823,0.99023443,0.99755645,0.9964135,0.9990818
83,0.9950762,0.99746823,0.99023443,0.99755645,0.9964135,0.9990818
84,0.9950877,0.99746823,0.99023443,0.99755645,0.9964158,0.9990818
85,0.99509925,0.99746823,0.99023443,0.99755645,0.99641806,0.9990818
86,0.99509925,0.99746823,0.99023443,0.99755645,0.9964226,0.9990818
87,0.99509925,0.99746823,0.99023443,0.99755645,0.9964226,0.9990818
88,0.99509925,0.99746823,0.99023443,0.99755645,0.99642485,0.9990818
89,0.99509925,0.99746823,0.99023443,0.99755645,0.99642485,0.9990818
90,0.99509925,0.99746823,0.99023443,0.9975762,0.9964271,0.9990818
91,0.99509925,0.99746823,0.99023443,0.9975762,0.9964293,0.9990818
92,0.99509925,0.99746823,0.99023443,0.9975762,0.9964293,0.9990818
93,0.99509925,0.99746823,0.99023443,0.9975762,0.9964293,0.9990818
94,0.99509925,0.99746823,0.99023443,0.9975762,0.9964316,0.9990818
95,0.99509925,0.99746823,0.99023443,0.9975762,0.9964316,0.9990818
96,0.99511075,0.99746823,0.99026626,0.9975762,0.9964316,0.9990818
97,0.9951223,0.99746823,0.99026626,0.9975762,0.9964316,0.9990818
98,0.9951223,0.99746823,0.99026626,0.9975762,0.99643385,0.9990818
99,0.9951223,0.99746823,0.99026626,0.9975762,0.99643385,0.9990818
100,0.9951223,0.99746823,0.99026626,0.9975762,0.99643385,0.9990818
101,0.9951223,0.99746823,0.99026626,0.9975762,0.99643385,0.9990818
102,0.9951223,0.99746823,0.99026626,0.9975762,0.99643385,0.9990818
103,0.9951223,0.99746823,0.99026626,0.9975762,0.99643385,0.9990818
104,0.9951338,0.99746823,0.99026626,0.9975762,0.99643385,0.9990818
105,0.9951338,0.99746823,0.99026626,0.99759585,0.99643385,0.9990818
106,0.9951338,0.99746823,0.99026626,0.99759585,0.99643385,0.9990818
107,0.9951338,0.99746823,0.99026626,0.99759585,0.9964384,0.9990818
108,0.9951338,0.99746823,0.99026626,0.99759585,0.9964384,0.9990818
109,0.9951338,0.99746823,0.99026626,0.99759585,0.9964384,0.9990818
110,0.9951338,0.99746823,0.99026626,0.99759585,0.9964384,0.9990949
111,0.9951338,0.99746823,0.99026626,0.99759585,0.99644065,0.9990949
112,0.9951338,0.99746823,0.99026626,0.99759585,0.99644065,0.9990949
113,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
114,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
115,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
116,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
117,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
118,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
119,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
120,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
121,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
122,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
123,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
124,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
125,0.9951338,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
126,0.9951454,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
127,0.9951454,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
128,0.9951454,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
129,0.9951454,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
130,0.9951454,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
131,0.9951569,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
132,0.9951569,0.99746823,0.99026626,0.99759585,0.99644285,0.9990949
133,0.9951569,0.99746823,0.99026626,0.99759585,0.9964451,0.9990949
134,0.9951569,0.99746823,0.99026626,0.99759585,0.9964451,0.9990949
135,0.9951569,0.99746823,0.99026626,0.99759585,0.9964451,0.9990949
136,0.9951569,0.99746823,0.99026626,0.99759585,0.9964451,0.9990949
137,0.9951569,0.99746823,0.99026626,0.99759585,0.9964451,0.9990949
