,0,1,2,3,4,5
0,8.51251e-06,0.0,0.0017036581,0.0,0.0037590098,8.387738e-06
1,3.2631287e-05,0.0,0.0018273214,1.3498556e-06,0.0043879044,2.3765255e-05
2,3.546879e-05,0.0,0.0018378459,1.3498556e-06,0.004433851,3.0755036e-05
3,3.6887544e-05,0.0,0.0018431082,1.3498556e-06,0.0044625676,3.355095e-05
4,3.6887544e-05,0.0,0.0018483704,1.3498556e-06,0.004485541,3.355095e-05
5,3.8306294e-05,0.0,0.0018483704,1.3498556e-06,0.004497028,3.7744816e-05
6,3.8306294e-05,0.0,0.0018510016,1.3498556e-06,0.0045171296,3.7744816e-05
7,3.8306294e-05,0.0,0.0018523171,1.3498556e-06,0.004531488,3.7744816e-05
8,3.9725044e-05,0.0,0.0018536327,1.3498556e-06,0.004540103,3.7744816e-05
9,3.9725044e-05,0.0,0.0018562638,1.3498556e-06,0.004545846,3.7744816e-05
10,4.1143798e-05,0.0,0.0018575795,1.3498556e-06,0.0045515895,3.7744816e-05
11,4.1143798e-05,0.0,0.001858895,1.3498556e-06,0.004554461,3.7744816e-05
12,4.1143798e-05,0.0,0.0018602106,1.3498556e-06,0.004563076,3.7744816e-05
13,4.1143798e-05,0.0,0.0018615262,1.3498556e-06,0.004574563,3.9142775e-05
14,4.1143798e-05,0.0,0.0018628417,1.3498556e-06,0.004580306,3.9142775e-05
15,4.1143798e-05,0.0,0.0018641573,1.3498556e-06,0.004588921,3.9142775e-05
16,4.1143798e-05,0.0,0.0018641573,1.3498556e-06,0.0045975363,3.9142775e-05
17,4.1143798e-05,0.0,0.0018641573,1.3498556e-06,0.0046032793,3.9142775e-05
18,4.1143798e-05,0.0,0.0018654729,1.3498556e-06,0.0046090228,3.9142775e-05
19,4.1143798e-05,0.0,0.0018667884,1.3498556e-06,0.0046090228,3.9142775e-05
20,4.1143798e-05,0.0,0.0018694196,1.3498556e-06,0.0046118945,3.9142775e-05
21,4.1143798e-05,0.0,0.0018694196,1.3498556e-06,0.0046118945,3.9142775e-05
22,4.1143798e-05,0.0,0.0018707351,1.3498556e-06,0.004620509,3.9142775e-05
23,4.1143798e-05,0.0,0.0018707351,1.3498556e-06,0.004623381,3.9142775e-05
24,4.1143798e-05,0.0,0.0018733662,1.3498556e-06,0.0046291244,3.9142775e-05
25,4.2562548e-05,0.0,0.0018733662,1.3498556e-06,0.004634868,4.054073e-05
26,4.2562548e-05,0.0,0.0018733662,1.3498556e-06,0.0046377396,4.054073e-05
27,4.2562548e-05,0.0,0.0018733662,1.3498556e-06,0.0046434826,4.054073e-05
28,4.2562548e-05,0.0,0.0018733662,1.3498556e-06,0.0046434826,4.054073e-05
29,4.2562548e-05,0.0,0.0018733662,1.3498556e-06,0.0046463544,4.054073e-05
30,4.2562548e-05,0.0,0.0018746818,1.3498556e-06,0.0046463544,4.1938685e-05
31,4.2562548e-05,0.0,0.0018746818,1.3498556e-06,0.0046549696,4.1938685e-05
32,4.2562548e-05,0.0,0.0018746818,1.3498556e-06,0.0046549696,4.1938685e-05
33,4.540005e-05,0.0,0.0018746818,1.3498556e-06,0.0046607126,4.1938685e-05
34,4.540005e-05,0.0,0.0018746818,1.3498556e-06,0.004666456,4.1938685e-05
35,4.540005e-05,0.0,0.0018746818,1.3498556e-06,0.0046721995,4.1938685e-05
36,4.540005e-05,0.0,0.0018746818,1.3498556e-06,0.004675071,4.1938685e-05
37,4.540005e-05,0.0,0.0018759974,1.3498556e-06,0.004675071,4.1938685e-05
38,4.540005e-05,0.0,0.0018759974,1.3498556e-06,0.004675071,4.1938685e-05
39,4.540005e-05,0.0,0.0018759974,1.3498556e-06,0.004675071,4.1938685e-05
40,4.540005e-05,0.0,0.0018759974,1.3498556e-06,0.004677943,4.1938685e-05
41,4.540005e-05,0.0,0.0018759974,1.3498556e-06,0.004680814,4.1938685e-05
42,4.540005e-05,0.0,0.0018759974,1.3498556e-06,0.004683686,4.1938685e-05
43,4.540005e-05,0.0,0.0018759974,1.3498556e-06,0.0046865577,4.1938685e-05
44,4.540005e-05,0.0,0.0018773129,1.3498556e-06,0.0046865577,4.1938685e-05
45,4.540005e-05,0.0,0.0018773129,1.3498556e-06,0.0046865577,4.1938685e-05
46,4.540005e-05,0.0,0.0018773129,1.3498556e-06,0.0046894294,4.1938685e-05
47,4.540005e-05,0.0,0.0018773129,1.3498556e-06,0.004692301,4.333664e-05
48,4.540005e-05,0.0,0.0018786285,1.3498556e-06,0.004692301,4.47346e-05
49,4.540005e-05,0.0,0.0018786285,1.3498556e-06,0.004695173,4.47346e-05
50,4.540005e-05,0.0,0.0018786285,1.3498556e-06,0.004695173,4.47346e-05
51,4.540005e-05,0.0,0.0018786285,1.3498556e-06,0.004695173,4.47346e-05
52,4.6818805e-05,0.0,0.0018786285,1.3498556e-06,0.004695173,4.47346e-05
53,4.6818805e-05,0.0,0.0018786285,1.3498556e-06,0.004695173,4.47346e-05
54,4.6818805e-05,0.0,0.0018786285,1.3498556e-06,0.0046980446,4.47346e-05
55,4.6818805e-05,0.0,0.0018786285,1.3498556e-06,0.0046980446,4.47346e-05
56,4.6818805e-05,0.0,0.0018786285,1.3498556e-06,0.0046980446,4.47346e-05
57,4.6818805e-05,0.0,0.0018786285,1.3498556e-06,0.004700916,4.47346e-05
58,4.6818805e-05,0.0,0.0018786285,1.3498556e-06,0.0047037876,4.47346e-05
