,0,1,2,3,4,5
0,86534,0,18,0,169,0
1,3,102763,3,0,316,5
2,3,0,31043,0,391,0
3,0,0,0,50720,26,0
4,21,228,1497,0,441574,16
5,0,0,9,0,76,76151
