,fpr,tpr,thresholds
0,0.0,0.0,2.0
1,0.0,0.032584785917353476,1.0
2,0.0,0.03573500272808201,0.9999999999999998
3,0.0,0.037302931970249545,0.9999999999999996
4,0.0,0.03835970479280935,0.9999999999999993
5,0.0,0.039152284409729204,0.9999999999999991
6,0.0,0.039832869080779945,0.9999999999999989
7,0.0,0.040427303793469836,0.9999999999999987
8,0.0,0.04082933693248715,0.9999999999999984
9,0.0,0.04123424173678316,0.9999999999999982
10,0.0,0.04159032823134135,0.999999999999998
11,0.0,0.041917698073112596,0.9999999999999978
12,0.0,0.042224966257932976,0.9999999999999976
13,0.0,0.042529362777474655,0.9999999999999973
14,0.0,0.04281940097062287,0.9999999999999971
15,0.0,0.043043390862361086,0.9999999999999969
16,0.0,0.04324440743186974,0.9999999999999967
17,0.0,0.043442552336099706,0.9999999999999964
18,0.0,0.043678028888952704,0.9999999999999962
19,0.0,0.043884788789018754,0.999999999999996
20,0.0,0.044054217040461766,0.9999999999999958
21,0.0,0.04424949027941303,0.9999999999999956
22,0.0,0.04440456020446257,0.9999999999999953
23,0.0,0.044533785142003846,0.9999999999999951
24,0.0,0.04472331505039773,0.9999999999999949
25,0.0,0.04482956666570945,0.9999999999999947
26,0.0,0.04499325158659507,0.9999999999999944
27,0.0,0.04512821985469374,0.9999999999999942
28,0.0,0.04525457312695632,0.999999999999994
29,0.0,0.045369439738104124,0.9999999999999938
30,0.0,0.04546707635757976,0.9999999999999936
31,0.0,0.04557332797289148,0.9999999999999933
32,0.0,0.045688194584039284,0.9999999999999931
33,0.0,0.045788702868793614,0.9999999999999929
34,0.0,0.04592079947161359,0.9999999999999927
35,0.0,0.046029922752204,0.9999999999999925
36,0.0,0.04612755937167964,0.9999999999999922
37,0.0,0.046262527639778304,0.999999999999992
38,0.0,0.04649800419263131,0.9999999999999916
39,0.0,0.04660999913850042,0.9999999999999913
40,0.0,0.04671625075381214,0.9999999999999911
41,0.0,0.04680240071217299,0.9999999999999909
42,0.0,0.046986187290009473,0.9999999999999905
43,0.0,0.04706659391781294,0.9999999999999902
44,0.0,0.047149872210895095,0.99999999999999
45,0.0,0.04721592051230509,0.9999999999999898
46,0.0,0.04728484047899377,0.9999999999999896
47,0.0,0.047368118772075925,0.9999999999999893
48,0.0,0.04745426873043678,0.9999999999999891
49,0.0,0.04757775033742067,0.9999999999999889
50,0.0,0.04764667030410935,0.9999999999999887
51,0.0,0.04781322689027367,0.9999999999999882
52,0.0,0.04788501852224105,0.999999999999988
53,0.0,0.04793670849725756,0.9999999999999878
54,0.0,0.048011371794503634,0.9999999999999876
55,0.0,0.04809465008758579,0.9999999999999873
56,0.0,0.04816644171955317,0.9999999999999871
57,0.0,0.04824110501679924,0.9999999999999869
58,0.0,0.048298538322373144,0.9999999999999867
59,0.0,0.04837032995434052,0.9999999999999865
60,0.0,0.04845360824742268,0.9999999999999862
61,0.0,0.0485024265571605,0.999999999999986
62,0.0,0.04858857651552135,0.9999999999999856
63,0.0,0.0486775981391609,0.9999999999999853
64,0.0,0.048723544783620024,0.9999999999999851
65,0.0,0.048878614708669554,0.9999999999999847
66,0.0,0.04893891967952216,0.9999999999999845
67,0.0,0.04899635298509606,0.9999999999999842
68,0.0,0.04905665795594866,0.999999999999984
69,0.0,0.049091117939292994,0.9999999999999838
70,0.0,0.049154294575424286,0.9999999999999836
71,0.0,0.04920885621571949,0.9999999999999833
72,0.0,0.04926916118657209,0.9999999999999831
73,0.0,0.04931797949630991,0.9999999999999829
74,0.0,0.0493811561324412,0.9999999999999827
75,0.0,0.04943571777273641,0.9999999999999825
76,0.0,0.049567814375556386,0.999999999999982
77,0.0,0.04963673434224507,0.9999999999999818
78,0.0,0.04974585762283548,0.9999999999999813
79,0.0,0.04978893260201591,0.9999999999999811
80,0.0,0.0498549809034259,0.9999999999999809
81,0.0,0.04988369755621285,0.9999999999999807
82,0.0,0.049915285874278494,0.9999999999999805
83,0.0,0.050010050828475434,0.9999999999999802
84,0.0,0.05005312580765586,0.99999999999998
85,0.0,0.05012778910490193,0.9999999999999796
86,0.0,0.050185222410475835,0.9999999999999793
87,0.0,0.05021681072854148,0.9999999999999791
88,0.0,0.050271372368836685,0.9999999999999789
89,0.0,0.05030008902162364,0.9999999999999787
90,0.0,0.05034029233552537,0.9999999999999785
91,0.0,0.05040059730637797,0.9999999999999782
92,0.0,0.05045515894667318,0.999999999999978
93,0.0,0.050503977256410995,0.9999999999999778
94,0.0,0.0505614105619849,0.9999999999999776
95,0.0,0.05060448554116532,0.9999999999999774
96,0.0,0.05064468885506705,0.9999999999999771
97,0.0,0.050679148838411396,0.9999999999999769
98,0.0,0.05072509548287052,0.9999999999999767
99,0.0,0.05074806880510008,0.9999999999999765
100,0.0,0.05078827211900181,0.9999999999999762
101,0.0,0.05083134709818224,0.999999999999976
102,0.0,0.05086006375096919,0.9999999999999758
103,0.0,0.050891652069034836,0.9999999999999756
104,0.0,0.050920368721821783,0.9999999999999754
105,0.0,0.05095482870516613,0.9999999999999751
106,0.0,0.050997903684346556,0.9999999999999749
107,0.0,0.051015133676018724,0.9999999999999747
108,0.0,0.05104672199408437,0.9999999999999745
109,0.0,0.051115641960773055,0.999999999999974
110,0.0,0.05115584527467478,0.9999999999999738
111,0.0,0.051178818596904346,0.9999999999999736
112,0.0,0.05122476524136347,0.9999999999999734
113,0.0,0.05127645521637998,0.9999999999999731
114,0.0,0.05131665853028171,0.9999999999999729
115,0.0,0.05134250351778997,0.9999999999999727
116,0.0,0.051376963501134305,0.9999999999999725
117,0.0,0.05145737012893777,0.999999999999972
118,0.0,0.051494701777560804,0.9999999999999718
119,0.0,0.051509060103954285,0.9999999999999716
120,0.0,0.05152916176090515,0.9999999999999714
121,0.0,0.05157223674008558,0.9999999999999711
122,0.0,0.051595210062315135,0.9999999999999709
123,0.0,0.05164402837205295,0.9999999999999707
124,0.0,0.05168136002067599,0.9999999999999705
125,0.0,0.051721563334577725,0.9999999999999702
126,0.0,0.05175889498320076,0.99999999999997
127,0.0,0.0517933549665451,0.9999999999999696
128,0.0,0.051833558280446834,0.9999999999999694
129,0.0,0.05185940326795509,0.9999999999999691
130,0.0,0.05189386325129943,0.9999999999999689
131,0.0,0.05193693823047985,0.9999999999999687
132,0.0,0.051977141544381586,0.9999999999999685
133,0.0,0.052014473193004625,0.9999999999999682
134,0.0,0.05206041983746375,0.999999999999968
135,0.0,0.05209200815552939,0.9999999999999678
136,0.0,0.05211785314303765,0.9999999999999676
137,0.0,0.052163799787496766,0.9999999999999674
138,0.0,0.052189644775005026,0.9999999999999671
139,0.0,0.05222984808890676,0.9999999999999669
140,0.0,0.05225282141113632,0.9999999999999667
141,0.0,0.05227292306808718,0.9999999999999665
142,0.0,0.052307383051431525,0.9999999999999662
143,0.0,0.05234471470005456,0.999999999999966
144,0.0,0.0523791746833989,0.9999999999999658
145,0.0,0.052419377997300634,0.9999999999999656
146,0.0,0.052445222984808894,0.9999999999999654
147,0.0,0.05246532464175976,0.9999999999999651
148,0.0,0.052488297963989315,0.9999999999999649
149,0.0,0.052519886282054964,0.9999999999999647
150,0.0,0.05253424460844844,0.9999999999999645
151,0.0,0.052583062918186256,0.9999999999999643
152,0.0,0.05261177957097321,0.999999999999964
153,0.0,0.052631881227924074,0.9999999999999638
154,0.0,0.052706544525170144,0.9999999999999634
155,0.0,0.05274961950435057,0.9999999999999631
156,0.0,0.052795566148809696,0.9999999999999629
157,0.0,0.052812796140481864,0.9999999999999627
158,0.0,0.05285587111966229,0.9999999999999625
159,0.0,0.052887459437727935,0.9999999999999623
160,0.0,0.05291617609051489,0.999999999999962
161,0.0,0.05295350773913793,0.9999999999999618
162,0.0,0.052987967722482265,0.9999999999999616
163,0.0,0.05301094104471183,0.9999999999999614
164,0.0,0.05306263101972834,0.9999999999999609
165,0.0,0.05309709100307268,0.9999999999999607
166,0.0,0.053120064325302245,0.9999999999999605
167,0.0,0.05314016598225311,0.9999999999999603
168,0.0,0.05317175430031876,0.99999999999996
169,0.0,0.05320908594894179,0.9999999999999598
170,0.0,0.05322918760589266,0.9999999999999596
171,0.0,0.05325503259340091,0.9999999999999594
172,0.0,0.05328662091146656,0.9999999999999591
173,0.0,0.0533210808948109,0.9999999999999587
174,0.0,0.05334692588231916,0.9999999999999585
175,0.0,0.05341010251845045,0.999999999999958
176,0.0,0.0534388191712374,0.9999999999999578
177,0.0,0.05345892082818827,0.9999999999999576
178,0.0,0.053481894150417826,0.9999999999999574
179,0.0,0.053499124142089995,0.9999999999999571
180,0.0,0.053524969129598254,0.9999999999999569
181,0.0,0.0535594291129426,0.9999999999999567
182,0.0,0.05359101743100824,0.9999999999999565
183,0.0,0.053611119087959104,0.9999999999999563
184,0.0,0.05363409241018867,0.999999999999956
185,0.0,0.05365132240186084,0.9999999999999558
186,0.0,0.05366568072825431,0.9999999999999556
187,0.0,0.053734600694943,0.9999999999999549
188,0.0,0.05375470235189386,0.9999999999999547
189,0.0,0.05377767567412342,0.9999999999999545
190,0.0,0.053806392326910375,0.9999999999999543
191,0.0,0.05382649398386124,0.999999999999954
192,0.0,0.05383510897969733,0.9999999999999538
193,0.0,0.05386382563248428,0.9999999999999534
194,0.0,0.05388392728943514,0.9999999999999531
195,0.0,0.05389254228527123,0.9999999999999529
196,0.0,0.05392125893805818,0.9999999999999527
197,0.0,0.05394136059500904,0.9999999999999525
198,0.0,0.0539672055825173,0.9999999999999523
199,0.0,0.053987307239468166,0.999999999999952
200,0.0,0.054018895557533815,0.9999999999999518
201,0.0,0.054030382218648594,0.9999999999999516
202,0.0,0.05405335554087815,0.9999999999999514
203,0.0,0.05409643052005858,0.9999999999999507
204,0.0,0.05411653217700945,0.9999999999999505
205,0.0,0.05412227550756684,0.9999999999999503
206,0.0,0.0541452488297964,0.9999999999999498
207,0.0,0.05418545214369813,0.9999999999999496
208,0.0,0.05419693880481291,0.9999999999999494
209,0.0,0.054225655457599865,0.9999999999999489
210,0.0,0.054237142118714644,0.9999999999999487
211,0.0,0.05425724377566551,0.9999999999999485
212,0.0,0.054274473767337676,0.9999999999999483
213,0.0,0.054294575424288546,0.999999999999948
214,0.0,0.054317548746518104,0.9999999999999478
215,0.0,0.05433190707291158,0.9999999999999476
216,0.0,0.054349137064583754,0.9999999999999472
217,0.0,0.05436923872153462,0.9999999999999469
218,0.0,0.05439221204376418,0.9999999999999467
219,0.0,0.05442092869655113,0.9999999999999465
220,0.0,0.05444103035350199,0.9999999999999463
221,0.0,0.05446400367573156,0.999999999999946
222,0.0,0.054486976997961116,0.9999999999999456
223,0.0,0.05450133532435459,0.9999999999999454
224,0.0,0.054512821985469376,0.9999999999999452
225,0.0,0.05453866697297763,0.9999999999999449
226,0.0,0.0545587686299285,0.9999999999999447
227,0.0,0.054587485282715446,0.9999999999999445
228,0.0,0.05460758693966631,0.9999999999999443
229,0.0,0.054613330270223706,0.999999999999944
230,0.0,0.05462194526605979,0.9999999999999438
231,0.0,0.05464491858828935,0.9999999999999436
232,0.0,0.05466502024524021,0.9999999999999434
233,0.0,0.05468799356746978,0.9999999999999432
234,0.0,0.054705223559141945,0.9999999999999429
235,0.0,0.05474542687304368,0.9999999999999425
236,0.0,0.05475978519943715,0.9999999999999423
237,0.0,0.05477701519110932,0.999999999999942
238,0.0,0.054805731843896276,0.9999999999999418
239,0.0,0.054828705166125834,0.9999999999999416
240,0.0,0.05484593515779801,0.9999999999999414
241,0.0,0.05486029348419148,0.9999999999999412
242,0.0,0.05486890848002757,0.9999999999999409
243,0.0,0.05489188180225713,0.9999999999999407
244,0.0,0.05489475346753583,0.9999999999999405
245,0.0,0.054911983459207996,0.9999999999999403
246,0.0,0.05493782844671625,0.99999999999994
247,0.0,0.05495793010366712,0.9999999999999398
248,0.0,0.05499526175229015,0.9999999999999396
249,0.0,0.055012491743962326,0.9999999999999394
250,0.0,0.05503259340091319,0.9999999999999392
251,0.0,0.05504408006202797,0.9999999999999389
252,0.0,0.05506418171897884,0.9999999999999387
253,0.0,0.05507566838009362,0.9999999999999385
254,0.0,0.055135973350946214,0.9999999999999378
255,0.0,0.05516181833845447,0.9999999999999376
256,0.0,0.05516756166901186,0.9999999999999374
257,0.0,0.05519053499124142,0.9999999999999372
258,0.0,0.055193406656520116,0.9999999999999369
259,0.0,0.0552020216523562,0.9999999999999367
260,0.0,0.055216379978749675,0.9999999999999365
261,0.0,0.05521925164402837,0.9999999999999363
262,0.0,0.055279556614880966,0.9999999999999356
263,0.0,0.05529678660655314,0.9999999999999354
264,0.0,0.055311144932946615,0.9999999999999352
265,0.0,0.055336989920454875,0.9999999999999349
266,0.0,0.05535996324268443,0.9999999999999347
267,0.0,0.055385808230192686,0.9999999999999345
268,0.0,0.05540303822186486,0.9999999999999343
269,0.0,0.055417396548258335,0.999999999999934
270,0.0,0.055434626539930504,0.9999999999999338
271,0.0,0.055454728196881374,0.9999999999999336
272,0.0,0.05546621485799615,0.9999999999999334
273,0.0,0.055486316514947016,0.9999999999999332
274,0.0,0.0554949315107831,0.9999999999999329
275,0.0,0.05550067484134049,0.9999999999999327
276,0.0,0.05550354650661919,0.9999999999999325
277,0.0,0.055523648163570055,0.9999999999999323
278,0.0,0.055540878155242224,0.999999999999932
279,0.0,0.055552364816357,0.9999999999999316
280,0.0,0.05558682479970135,0.9999999999999314
281,0.0,0.05558969646498004,0.9999999999999312
282,0.0,0.05560118312609482,0.9999999999999309
283,0.0,0.055609798121930905,0.9999999999999307
284,0.0,0.055641386439996554,0.9999999999999305
285,0.0,0.05565287310111133,0.9999999999999303
286,0.0,0.05565574476639003,0.9999999999999301
287,0.0,0.05566435976222611,0.9999999999999298
288,0.0,0.05568158975389829,0.9999999999999296
289,0.0,0.05570169141084915,0.9999999999999294
290,0.0,0.05571892140252132,0.9999999999999292
291,0.0,0.055730408063636105,0.999999999999929
292,0.0,0.055747638055308274,0.9999999999999287
293,0.0,0.05576773971225914,0.9999999999999285
294,0.0,0.05580219969560348,0.9999999999999281
295,0.0,0.05580794302616087,0.9999999999999278
296,0.0,0.055822301352554345,0.9999999999999276
297,0.0,0.05583091634839043,0.9999999999999274
298,0.0,0.05584527467478391,0.9999999999999272
299,0.0,0.05587399132757086,0.999999999999927
300,0.0,0.05588834965396433,0.9999999999999267
301,0.0,0.05589696464980042,0.9999999999999265
302,0.0,0.05591993797202998,0.9999999999999261
303,0.0,0.055934296298423454,0.9999999999999258
304,0.0,0.055954397955374324,0.9999999999999256
305,0.0,0.055960141285931714,0.9999999999999254
306,0.0,0.05598024294288258,0.9999999999999252
307,0.0,0.055997472934554746,0.999999999999925
308,0.0,0.05600895959566953,0.9999999999999247
309,0.0,0.056034804583177784,0.9999999999999245
310,0.0,0.056040547913735174,0.9999999999999243
311,0.0,0.05605777790540734,0.9999999999999241
312,0.0,0.0560836228929156,0.9999999999999238
313,0.0,0.05609510955403038,0.9999999999999236
314,0.0,0.05612095454153864,0.9999999999999234
315,0.0,0.05613818453321081,0.9999999999999232
316,0.0,0.05615828619016167,0.999999999999923
317,0.0,0.056172644516555154,0.9999999999999227
318,0.0,0.05618125951239124,0.9999999999999225
