,fpr,tpr,thresholds
0,0.0,0.0,1.7619079063769654
1,5.063694037138579e-05,0.00039319416642836716,0.7619079063769654
2,6.510463762035316e-05,0.00046468401486988845,0.7425508960715389
3,0.00012297542661622262,0.001143837575064341,0.633182049908701
4,0.00013744312386519,0.00164426651415499,0.4649349463363381
5,0.00013744312386519,0.0017157563625965113,0.43574975618481476
6,0.0009331664725583952,0.004503860451815842,0.2990805549698246
7,0.0018446313992433393,0.006219616814412353,0.29245576532135975
8,0.0028501363580465716,0.008114097798112669,0.2825424419315836
9,0.015777023849998916,0.02530740634829854,0.27899532642228253
10,0.016565513350067635,0.028738919073491565,0.27475704913396176
11,0.02935495771815479,0.04364455247354876,0.27263472156776325
12,0.030013237942982805,0.04407349156419788,0.26566921072400435
13,0.04162356498527912,0.06716471261080927,0.25018483912955697
14,0.04246269142571923,0.06720045753503003,0.2501357919858005
15,0.0509407620136141,0.07992565055762081,0.23862326935165754
16,0.05181605769717663,0.08249928510151558,0.2370640020991944
17,0.05243093483025774,0.08314269373748928,0.23319509866634242
18,0.05316878738995508,0.08553760366028024,0.22806581740355342
19,0.06506123452860625,0.10441092364884186,0.22543914422979325
20,0.06581355478555256,0.10526880183014012,0.2196736782233991
21,0.07746728491959577,0.12828853302830998,0.21843563889592016
22,0.07815450053892173,0.12878896196740064,0.21794376014038053
23,0.09152265279696757,0.1406205318844724,0.21243642481002195
24,0.10639544556890602,0.14905633400057192,0.212142508090246
25,0.10694521806436678,0.1504146411209608,0.2087488969367351
26,0.10771200601856205,0.1508078352873892,0.20426016854882273
27,0.10850772936725527,0.15384615384615385,0.20241481819732152
28,0.10905026801409154,0.15531169573920503,0.20062871369184973
29,0.10980982211966232,0.15613382899628253,0.19818973637742626
30,0.11046810234449034,0.15677723763225623,0.19538059276381567
31,0.12144185070783209,0.18019016299685445,0.1898166652894646
32,0.13481000296587795,0.19191449814126393,0.18930088552903523
33,0.13564189555769357,0.19445238776093796,0.18097763617386378
34,0.1507968084259869,0.20346010866456962,0.17944713650010194
35,0.16296414181236843,0.221475550471833,0.17257861673101893
36,0.17544253068960278,0.23734629682585073,0.17239105029019705
37,0.17609357706580633,0.23777523591649985,0.16697522041105584
38,0.17675185729063433,0.23895481841578495,0.16265193055144966
39,0.17675185729063433,0.23902630826422647,0.16004902700209148
40,0.1895413016587215,0.2538247068916214,0.1594364283211286
41,0.1895413016587215,0.25396768658850444,0.15892715537095053
42,0.18959917244771735,0.2541106662853875,0.15887879284242246
43,0.19018511418630055,0.25450386045181583,0.15884182087668935
44,0.20353156489847293,0.2661924506720046,0.1584161443591512
45,0.2162703723261887,0.28059765513297114,0.15729425615534665
46,0.2168490802161474,0.28102659422362025,0.15717816431179452
47,0.21754352968409782,0.2820274521018015,0.15673968530965138
48,0.21815840681717893,0.282563625965113,0.1564649354831999
49,0.21815840681717893,0.2826351158135545,0.15595566253302187
50,0.2312950759192413,0.2962181870174435,0.1555799236753569
51,0.23175804223120827,0.2963969116385473,0.15339432029232236
52,0.23235845166704042,0.2976837289104947,0.15253179040332435
53,0.23297332880012153,0.29889905633400055,0.1525297313243932
54,0.23367501211669645,0.299435230197312,0.14965635438846786
55,0.23429712309840203,0.30000714898484415,0.14956410468047274
56,0.23501327411222592,0.30061481269659707,0.14810065397857333
57,0.235432837332446,0.3010080068630254,0.14783953960294913
58,0.235432837332446,0.301079496711467,0.1455562261400125
59,0.24489471133327065,0.3116242493565914,0.14539576558297668
60,0.24553852386084968,0.31455533314269374,0.14534325837446127
61,0.24556745925534762,0.31455533314269374,0.14491968806275057
62,0.24618233638842874,0.31516299685444665,0.1444771133605389
63,0.246949124342624,0.31784386617100374,0.14419813667302123
64,0.25947815016022974,0.33353588790391764,0.14391188246840575
65,0.2601725996281802,0.33425078638833283,0.14314894069336603
66,0.2607440736695144,0.33560909350872176,0.14306153811215144
67,0.2619882956329256,0.33560909350872176,0.14168888210400343
68,0.262921462105484,0.3371103803259937,0.14163379775608131
69,0.276636839097505,0.3469759794109237,0.1415387918205471
70,0.2773168208682065,0.34944237918215615,0.14129880947735798
71,0.27791723030403864,0.350657706605662,0.14065985015716215
72,0.29105389940610105,0.36381183871890194,0.14046492993646928
73,0.3039590853521799,0.38811838718901914,0.1403254752515105
74,0.3046245994256324,0.3888332856734344,0.1402345614429194
75,0.3167051266285202,0.4106019445238776,0.14020710548438742
76,0.3307387929600185,0.4230411781527023,0.14015545373991373
77,0.33136813779034857,0.4240777809551044,0.14001857826153208
78,0.3452860625438552,0.43855447526451247,0.13983676992583446
79,0.3574823313247347,0.4560337432084644,0.13982505467359668
80,0.35815507924681167,0.45642693737489276,0.13968293221918024
81,0.35935589811847596,0.4585716328281384,0.13964228970174172
82,0.3598767352194388,0.4585716328281384,0.139518202287792
83,0.8402042838851554,0.8366456963111238,0.1394984857545657
84,0.8527333097027612,0.8530168716042322,0.13938590270254445
85,0.8652695693689914,0.8604518158421505,0.1392971125596287
86,0.8658844465020725,0.8610237346296826,0.13923431484298956
87,0.8665065574837781,0.8614526737203317,0.13914573691977414
88,0.8670635638278633,0.8622033171289677,0.13908572670526953
89,0.8676205701719486,0.8624177866742923,0.13905837602713347
90,0.8684090596720173,0.8632756648555905,0.13905267855373393
91,0.8813214794667207,0.880075779239348,0.13902715032017834
92,0.8819725258429242,0.8805762081784386,0.13900704394143482
93,0.8955287581652066,0.8965899342293394,0.13900017727367234
94,0.8961653368441612,0.8973763225621961,0.13898921280438764
95,0.8969610601928544,0.8985201601372605,0.13885674805962384
96,0.909113925881987,0.9166428367171862,0.138819939343351
97,0.9096419968315743,0.9170002859593938,0.13874916550081767
98,0.9209340345343934,0.9389834143551615,0.13865253606170308
99,0.9213897669977358,0.9395553331426937,0.13858630319671214
100,0.9323779830583265,0.9455962253360023,0.13842919379403104
101,0.9328626509161669,0.9460251644266514,0.138406869725232
102,0.9333328510767583,0.9462753788961967,0.1383316133020053
103,0.9338609220263456,0.9476694309408064,0.1382599826055588
104,0.9338898574208436,0.9476694309408064,0.13810739931876664
105,0.9339115589667171,0.9477051758650271,0.13808354970394368
106,0.9347506854071572,0.948634543894767,0.1379877021349507
107,0.9353583286916138,0.9497783814698313,0.13775417854364438
108,0.9360383104623152,0.9500285959393766,0.1375787198187232
109,0.9360672458568132,0.9500285959393766,0.13740054189211817
110,0.9467588741238001,0.9620031455533314,0.13668852735811032
111,0.9473375820137587,0.9631469831283958,0.1364318009490178
112,0.9474388558945015,0.9632899628252788,0.1363094893767102
113,0.9474677912889995,0.9632899628252788,0.1359597794315316
114,0.9481116038165786,0.9636474120674864,0.13577404752906286
115,0.9481405392110764,0.9636474120674864,0.13527291939080716
116,0.9491026410781328,0.9651844438089792,0.13460850012065692
117,0.9529221131518602,0.9651844438089792,0.132421464567861
118,0.9572768900237993,0.968187017443523,0.1314604933000863
119,0.9706522761304697,0.9803402916785816,0.1310339668795255
120,0.9719254334883788,0.9803402916785816,0.13035915584614924
121,0.9724318028920926,0.9806262510723477,0.1301804071014559
122,0.9725330767728354,0.9807692307692307,0.12639047326962374
123,0.9731407200572921,0.981341149556763,0.12578955015670717
124,0.9841144684206339,0.9903846153846154,0.1245277412576007
125,0.9847727486454618,0.9906705747783815,0.12200557720237555
126,0.9988208826742092,0.9994638261366886,0.1181416090166057
127,0.9993489536237965,0.9996425507577924,0.11048382292987358
128,1.0,1.0,0.10573075767222143
