,fpr,tpr,thresholds
0,0.0,0.0,1.9999998807907104
1,0.0,2.8716652786951153e-05,0.9999998807907104
2,0.0,0.0003216265112138529,0.9999997615814209
3,0.0,0.001091232805904144,0.9999996423721313
4,0.0,0.0025069637883008357,0.9999995231628418
5,0.0,0.004439594520862648,0.9999994039535522
6,0.0,0.0070011199494586914,0.9999992847442627
7,0.0,0.010214513396318525,0.9999991655349731
8,0.0,0.013806966659966115,0.9999990463256836
9,0.0,0.017761249748729287,0.999998927116394
10,0.0,0.02196536771673894,0.9999988079071045
11,0.0,0.02636188725842116,0.9999986886978149
12,0.0,0.03094506504321856,0.9999985694885254
13,0.0,0.03558567613358987,0.9999984502792358
14,0.0,0.04034689716566637,0.9999983310699463
15,0.0,0.045151193176923295,0.9999982118606567
16,0.0,0.04974585762283548,0.9999980926513672
17,0.0,0.05457887028687936,0.9999979734420776
18,0.0,0.05952387789679235,0.9999978542327881
19,0.0,0.06453493380811533,0.9999977350234985
20,0.0,0.06962639634724177,0.999997615814209
21,0.0,0.0743675157223674,0.9999974966049194
22,0.0,0.07922350170864084,0.9999973773956299
23,0.0,0.08409384602130776,0.9999972581863403
24,0.0,0.08878901875197427,0.9999971389770508
25,0.0,0.09350142147431295,0.9999970197677612
26,0.0,0.09796973264796255,0.9999969005584717
27,0.0,0.10269649369669472,0.9999967813491821
28,0.0,0.1069925049536226,0.9999966621398926
29,0.0,0.11141774114809178,0.999996542930603
30,0.0,0.1156362174424949,0.9999964237213135
31,0.0,0.11996381701748844,0.9999963045120239
32,0.0,0.1242196249605146,0.9999961853027344
33,0.0,0.12812796140481866,0.9999960660934448
34,0.0,0.13218275277833616,0.9999959468841553
35,0.0,0.1360968325531976,0.9999958276748657
36,0.0,0.14024064555035465,0.9999957084655762
37,0.0,0.14402837205295352,0.9999955892562866
38,0.0,0.14788789018751974,0.9999954700469971
39,0.0,0.1515090601039543,0.9999953508377075
40,0.0,0.1552651982884875,0.999995231628418
41,0.0,0.15887488154380724,0.9999951124191284
42,0.0,0.1624242598282744,0.9999949932098389
43,0.0,0.1658903598196594,0.9999948740005493
44,0.0,0.16921287654710968,0.9999947547912598
45,0.0,0.1725554949315108,0.9999946355819702
46,0.0,0.1757775033742067,0.9999945163726807
47,0.0,0.17908566177526347,0.9999943971633911
48,0.0,0.18245986847773024,0.9999942779541016
49,0.0,0.1857105935732131,0.999994158744812
50,0.0,0.18850185222410476,0.9999940395355225
51,0.0,0.19164632570427592,0.9999939203262329
52,0.0,0.1945983976107745,0.9999938011169434
53,0.0,0.197541854521437,0.9999936819076538
54,0.0,0.20042787812652557,0.9999935626983643
55,0.0,0.20323062343853202,0.9999934434890747
56,0.0,0.20591275880883325,0.9999933242797852
57,0.0,0.20856904919162622,0.9999932050704956
58,0.0,0.21119662292163224,0.999993085861206
59,0.0,0.21369497171409702,0.9999929666519165
60,0.0,0.21619044884128305,0.999992847442627
61,0.0,0.2186916692990265,0.9999927282333374
62,0.0,0.22113832811647474,0.9999926090240479
63,0.0,0.22342991700887344,0.9999924898147583
64,0.0,0.22795566148809696,0.9999922513961792
65,0.0,0.2300404904804296,0.9999921321868896
66,0.0,0.23213393446859834,0.9999920129776001
67,0.0,0.23416707348591448,0.9999918937683105
68,0.0,0.2362748758004767,0.999991774559021
69,0.0,0.2383884214455963,0.9999916553497314
70,0.0,0.24034115383510898,0.9999915361404419
71,0.0,0.2424374694885564,0.9999914169311523
72,0.0,0.2442724636016426,0.9999912977218628
73,0.0,0.2460902277230566,0.9999911785125732
74,0.0,0.24788501852224104,0.9999910593032837
75,0.0,0.24968268098670418,0.9999909400939941
76,0.0,0.2514947017775608,0.9999908208847046
77,0.0,0.2530798610114005,0.999990701675415
78,0.0,0.2547999885133389,0.9999905824661255
79,0.0,0.2565143726847199,0.9999904632568359
80,0.0,0.2579789219768544,0.9999903440475464
81,0.0,0.25951813456623496,0.9999902248382568
82,0.0,0.26098842718892684,0.9999901056289673
83,0.0,0.26235246819630703,0.9999899864196777
84,0.0,0.2637969158314907,0.9999898672103882
85,0.0,0.26520690348333,0.9999897480010986
86,0.0,0.2666140194698906,0.9999896287918091
87,0.0,0.26799241880366426,0.9999895095825195
88,0.0,0.26930189817074923,0.99998939037323
89,0.0,0.27068316916980156,0.9999892711639404
90,0.0,0.27205869683829653,0.9999891519546509
91,0.0,0.2733595612095454,0.9999890327453613
92,0.0,0.27463745225856473,0.9999889135360718
93,0.0,0.27586652499784625,0.9999887943267822
94,0.0,0.27708123941073426,0.9999886751174927
95,0.0,0.2783074404847371,0.9999885559082031
96,0.0,0.2794159032823134,0.9999884366989136
97,0.0,0.28057031272434885,0.999988317489624
98,0.0,0.2815983688941217,0.9999881982803345
99,0.0,0.2827843666542228,0.9999880790710449
100,0.0,0.2838870861212417,0.9999879598617554
101,0.0,0.2848806823076702,0.9999878406524658
102,0.0,0.2859058668121644,0.9999877214431763
