,0,1,2,3,4,5
0,0.00027665656,9.2958944e-05,0.00357834,1.4848411e-05,0.009301323,0.00037605021
1,0.0003021941,0.000103126324,0.003669114,2.42974e-05,0.009562645,0.00045433576
2,0.0003021941,0.000103126324,0.003678323,2.5647256e-05,0.009574132,0.00046132554
3,0.0003021941,0.000103126324,0.0036822697,2.5647256e-05,0.009585619,0.00046412146
4,0.0003021941,0.00010603129,0.0036835852,2.5647256e-05,0.009591362,0.0004655194
5,0.0003021941,0.00010748378,0.0036862164,2.5647256e-05,0.009597105,0.00046831532
6,0.00030361285,0.00010748378,0.0036862164,2.5647256e-05,0.009605721,0.00046971327
7,0.00030361285,0.000108936256,0.0036862164,2.5647256e-05,0.009605721,0.00046971327
8,0.00030361285,0.000108936256,0.0036901631,2.5647256e-05,0.009608592,0.00046971327
9,0.00030361285,0.000108936256,0.0036914786,2.5647256e-05,0.009614335,0.00046971327
10,0.00030361285,0.000108936256,0.0036941099,2.5647256e-05,0.00962295,0.0004725092
11,0.00030361285,0.000108936256,0.0036941099,2.5647256e-05,0.009625822,0.0004725092
12,0.00030361285,0.000108936256,0.0036941099,2.5647256e-05,0.009625822,0.00047390716
13,0.00030361285,0.000108936256,0.0036941099,2.5647256e-05,0.009625822,0.00047390716
14,0.00030361285,0.000108936256,0.0036954253,2.5647256e-05,0.009628694,0.00047390716
15,0.00030361285,0.000108936256,0.0036954253,2.5647256e-05,0.009631566,0.0004753051
16,0.00030361285,0.000108936256,0.0036954253,2.5647256e-05,0.009634437,0.00047670305
17,0.00030361285,0.000108936256,0.0036954253,2.5647256e-05,0.009634437,0.00047670305
18,0.00030361285,0.000108936256,0.0036954253,2.5647256e-05,0.009634437,0.00047670305
19,0.00030361285,0.000108936256,0.0036954253,2.5647256e-05,0.009637308,0.00047670305
20,0.00030361285,0.000108936256,0.0036954253,2.5647256e-05,0.009637308,0.00047670305
21,0.00030361285,0.000108936256,0.0036954253,2.5647256e-05,0.009637308,0.00047670305
22,0.0003050316,0.000108936256,0.0036954253,2.5647256e-05,0.0096401805,0.00047670305
23,0.0003050316,0.000108936256,0.0036954253,2.5647256e-05,0.0096401805,0.00047670305
24,0.0003050316,0.000108936256,0.0036954253,2.5647256e-05,0.0096401805,0.00047670305
25,0.0003050316,0.000108936256,0.0036954253,2.5647256e-05,0.0096401805,0.00047670305
26,0.0003050316,0.000108936256,0.0036954253,2.5647256e-05,0.009643052,0.00047670305
27,0.0003050316,0.000108936256,0.0036954253,2.5647256e-05,0.009648795,0.00047670305
28,0.0003050316,0.000108936256,0.0036954253,2.5647256e-05,0.009648795,0.00047810102
29,0.0003050316,0.000108936256,0.0036967408,2.5647256e-05,0.009648795,0.00047810102
30,0.0003050316,0.000108936256,0.0036967408,2.5647256e-05,0.009648795,0.00047949897
31,0.0003050316,0.000108936256,0.0036967408,2.5647256e-05,0.009651667,0.00047949897
32,0.0003050316,0.000108936256,0.0036967408,2.5647256e-05,0.009651667,0.00047949897
33,0.0003050316,0.000108936256,0.0036967408,2.5647256e-05,0.009651667,0.00047949897
34,0.0003050316,0.000108936256,0.0036967408,2.5647256e-05,0.009651667,0.00048089694
