,0,1,2,3,4,5
0,0.9913746,0.97565234,0.9806279,0.99927086,0.996488,0.9984653
1,0.99163985,0.97618586,0.9811051,0.99927086,0.9965331,0.9984784
2,0.9916744,0.97621495,0.9811051,0.99927086,0.99654216,0.9984784
3,0.9916744,0.97624403,0.98113686,0.99927086,0.99654436,0.9984784
4,0.991686,0.97626346,0.98113686,0.99927086,0.9965466,0.9984784
5,0.9916975,0.9762732,0.98113686,0.99927086,0.9965466,0.9984784
6,0.9916975,0.9762732,0.98113686,0.99927086,0.99655116,0.9984784
7,0.9916975,0.9762732,0.98113686,0.99927086,0.99655116,0.9984784
8,0.9916975,0.97628284,0.9811687,0.99927086,0.99655116,0.9984784
9,0.9916975,0.97629255,0.9811687,0.99927086,0.99655116,0.9984784
10,0.99172056,0.97630227,0.9811687,0.99927086,0.99655116,0.9984784
11,0.99172056,0.97630227,0.9811687,0.99927086,0.9965534,0.9984784
12,0.9917321,0.976312,0.9811687,0.99927086,0.9965534,0.9984784
13,0.9917321,0.976312,0.9811687,0.99927086,0.9965534,0.9984784
14,0.9917321,0.976312,0.9811687,0.99927086,0.9965534,0.9984784
15,0.9917321,0.976312,0.9811687,0.99927086,0.9965534,0.9984784
16,0.9917321,0.976312,0.9811687,0.99927086,0.9965557,0.9984784
17,0.9917321,0.976312,0.9811687,0.99927086,0.9965557,0.9984784
18,0.9917321,0.976312,0.9811687,0.99927086,0.9965557,0.9984784
19,0.9917321,0.976312,0.9811687,0.99927086,0.9965557,0.9984784
20,0.9917321,0.97632164,0.9811687,0.99927086,0.9965557,0.9984784
21,0.9917321,0.97632164,0.9812005,0.99927086,0.9965557,0.9984784
22,0.9917321,0.97632164,0.9812005,0.99927086,0.9965557,0.9984784
23,0.9917321,0.97632164,0.9812005,0.99927086,0.9965557,0.9984784
24,0.9917321,0.97632164,0.9812005,0.99927086,0.9965579,0.9984784
25,0.9917436,0.97632164,0.9812005,0.9992906,0.9965579,0.9984784
26,0.9917436,0.97632164,0.9812005,0.9992906,0.9965579,0.9984784
27,0.9917436,0.97632164,0.9812005,0.9992906,0.99656016,0.9984784
28,0.9917436,0.97632164,0.9812005,0.9992906,0.99656016,0.9984784
29,0.9917436,0.97632164,0.9812005,0.9992906,0.99656016,0.9984784
30,0.9917552,0.97632164,0.9812005,0.9992906,0.99656016,0.9984784
31,0.9917552,0.97633135,0.9812005,0.9992906,0.99656016,0.9984784
32,0.9917552,0.97633135,0.9812005,0.9992906,0.99656016,0.9984784
33,0.9917552,0.97633135,0.9812005,0.9992906,0.99656016,0.9984784
34,0.9917552,0.97633135,0.9812005,0.9992906,0.99656016,0.9984784
35,0.9917552,0.97633135,0.9812005,0.9992906,0.99656016,0.9984784
36,0.9917552,0.97633135,0.9812005,0.9992906,0.99656016,0.9984784
37,0.9917552,0.97633135,0.9812005,0.9992906,0.99656016,0.9984784
38,0.9917552,0.97633135,0.9812005,0.9992906,0.99656016,0.9984784
39,0.9917552,0.97633135,0.9812005,0.9992906,0.99656016,0.9984784
40,0.9917552,0.97634107,0.9812005,0.9992906,0.99656016,0.9984784
41,0.9917552,0.97634107,0.9812323,0.9992906,0.99656016,0.9984784
42,0.9917667,0.97634107,0.9812323,0.9992906,0.99656016,0.9984784
43,0.9917667,0.9763508,0.9812323,0.9992906,0.99656016,0.9984784
44,0.9917667,0.97636044,0.9812323,0.9992906,0.99656016,0.9984784
45,0.9917667,0.97636044,0.9812323,0.9992906,0.99656016,0.9984784
46,0.9917667,0.97636044,0.9812323,0.9992906,0.99656016,0.9984784
47,0.9917667,0.97636044,0.9812323,0.9992906,0.99656016,0.9984784
48,0.9917667,0.97636044,0.9812323,0.9992906,0.99656016,0.9984784
49,0.9917667,0.97636044,0.9812323,0.9992906,0.99656016,0.9984784
50,0.9917667,0.97636044,0.9812323,0.9992906,0.99656016,0.9984784
51,0.9917667,0.97636044,0.9812323,0.9992906,0.99656016,0.9984784
52,0.9917667,0.97636044,0.9812323,0.9992906,0.99656016,0.9984784
53,0.9917667,0.97636044,0.9812323,0.9992906,0.9965624,0.9984784
54,0.9917667,0.97636044,0.9812323,0.9992906,0.9965624,0.9984784
55,0.9917667,0.97636044,0.9812323,0.9992906,0.9965624,0.9984784
56,0.99177825,0.97636044,0.9812323,0.9992906,0.9965624,0.9984784
57,0.99177825,0.97636044,0.9812323,0.9992906,0.9965624,0.9984784
58,0.99177825,0.97637016,0.9812323,0.9992906,0.9965624,0.9984784
59,0.99177825,0.97637016,0.9812323,0.9992906,0.9965624,0.9984784
60,0.99177825,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
61,0.99177825,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
62,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
63,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
64,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
65,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
66,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
67,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
68,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
69,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
70,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
71,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
72,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
73,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
74,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
75,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
76,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
77,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
78,0.99178976,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
79,0.9918013,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
80,0.9918013,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
81,0.9918128,0.97637016,0.9812323,0.9992906,0.9965647,0.9984784
82,0.9918128,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
83,0.9918128,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
84,0.9918128,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
85,0.9918128,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
86,0.9918128,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
87,0.9918243,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
88,0.9918243,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
89,0.9918243,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
90,0.9918243,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
91,0.9918243,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
92,0.9918243,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
93,0.9918243,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
94,0.9918243,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
95,0.9918243,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
96,0.9918243,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
97,0.9918243,0.97637016,0.9812641,0.9992906,0.9965647,0.9984784
98,0.9918243,0.9763799,0.9812641,0.9992906,0.9965647,0.9984784
99,0.9918243,0.9763799,0.9812641,0.9992906,0.9965647,0.9984784
100,0.9918243,0.9763799,0.9812641,0.9992906,0.9965647,0.9984784
101,0.9918243,0.9763799,0.9812641,0.9992906,0.9965647,0.9984784
102,0.9918243,0.9763799,0.9812641,0.9992906,0.9965647,0.9984784
103,0.9918243,0.9763799,0.9812641,0.9992906,0.9965647,0.9984784
104,0.9918243,0.9763799,0.9812641,0.9992906,0.9965647,0.9984784
105,0.9918243,0.9763799,0.9812641,0.9992906,0.9965647,0.9984784
106,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
107,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
108,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
109,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
110,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
111,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
112,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
113,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
114,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
115,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
116,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
117,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
118,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
119,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
120,0.9918243,0.9763799,0.9812641,0.9992906,0.99656695,0.9984784
121,0.9918243,0.9763799,0.9812641,0.9992906,0.9965692,0.9984784
122,0.9918243,0.9763799,0.9812641,0.9992906,0.9965692,0.9984784
123,0.9918243,0.9763799,0.9812641,0.9992906,0.9965692,0.9984784
124,0.9918243,0.9763799,0.9812641,0.9992906,0.9965692,0.9984784
125,0.9918243,0.9763799,0.9812641,0.9992906,0.9965692,0.9984784
126,0.9918243,0.9763799,0.9812641,0.9992906,0.9965692,0.9984784
127,0.9918243,0.9763799,0.9812641,0.9992906,0.9965692,0.9984784
128,0.9918243,0.9763799,0.9812641,0.9992906,0.9965692,0.9984784
129,0.9918243,0.9763799,0.9812641,0.9992906,0.9965692,0.9984784
130,0.9918243,0.9763799,0.9812641,0.9992906,0.9965692,0.9984784
131,0.9918243,0.9763896,0.9812641,0.9992906,0.9965692,0.9984784
132,0.9918243,0.9763896,0.9812641,0.9992906,0.9965692,0.9984784
133,0.9918243,0.9763896,0.9812641,0.9992906,0.9965692,0.9984784
134,0.9918243,0.9763896,0.9812641,0.9992906,0.9965692,0.9984784
135,0.9918243,0.9763896,0.9812641,0.9992906,0.9965692,0.9984784
136,0.9918243,0.9763896,0.9812641,0.9992906,0.9965692,0.9984784
137,0.9918243,0.9763896,0.9812641,0.9992906,0.9965692,0.9984784
138,0.9918243,0.9763896,0.9812641,0.9992906,0.9965692,0.9984784
139,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
140,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
141,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
142,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
143,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
144,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
145,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
146,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
147,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
148,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
149,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
150,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
151,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
152,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
153,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
154,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
155,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
156,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
157,0.9918243,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
158,0.9918359,0.97639924,0.9812641,0.9992906,0.9965692,0.9984784
159,0.9918359,0.97640896,0.9812641,0.9992906,0.9965692,0.9984784
160,0.9918359,0.97640896,0.9812641,0.9992906,0.9965692,0.9984784
161,0.9918474,0.97640896,0.9812641,0.9992906,0.9965692,0.9984784
162,0.99185896,0.97640896,0.9812641,0.9992906,0.9965692,0.9984784
