,0,1,2,3,4,5
0,86371,61,4,2,283,0
1,11,102964,0,0,95,20
2,10,1,30947,0,479,0
3,5,0,0,50707,20,14
4,378,5061,4798,27,432794,278
5,0,11,50,0,69,76106
